2026-04-01 23:31:04 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2026-04-01 23:52:26 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJZQks3S1gwd3NqNk1LVEZ4TzQzMDhOaUxaRzF5Z3g5biIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.PbZELgjCO09h5k-gpnTDyxsaryC1jl5KABI66SGgAVQ
2026-04-01 23:52:26 [XNIO-1 task-7] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ0eE5pcDRjeTNqVGVYd2lheWs4QkoyWGVYNm9UZTVEYyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.sN7kUOjN0JZuRBV0DQb3TqpJJIgYmN_21dfVLPBQaDE
2026-04-01 23:52:26 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJRYWwxQnQwN01IbmJVdW5QdGNuRlZrSkVzMjBSZDRMSiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.vXvie7dbw8ugwgNcLlZskQqG8Zkz87S91UjKxM0FMn0
2026-04-01 23:52:26 [schedule-pool-8] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:52:26 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ0eE5pcDRjeTNqVGVYd2lheWs4QkoyWGVYNm9UZTVEYyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.sN7kUOjN0JZuRBV0DQb3TqpJJIgYmN_21dfVLPBQaDE
2026-04-01 23:52:26 [schedule-pool-7] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:52:26 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiIwQzIwaEJaeWtaNDVKSDlCNERvbnExMDZ6bFA1bjJWcCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.t29ePp9Bw28JOxHkmKoR90AkJt5Pqvc7-b3sRbQIYHY
2026-04-01 23:52:26 [schedule-pool-4] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:52:26 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI0dUhCQTdOSXVIZXY1VEdUNzAwTHVyQnU4ZWRqckxNaCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.lGDJFh1UjnR6q0-9Nsn_DvHP6VidqewAOXVpN2QwzRk
2026-04-01 23:52:26 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJ0M2pQNFlnVFh3RGxvNGFFbngwU2ZvZjNOWUVHdnltUyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.pGPXIkXHy_JQUTQ7zDm3GEztX-bQeGTLtOQDBif6aXI
2026-04-01 23:52:26 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJmb3pHVk1WallWZnlEbXBxR25tRDBuNlQzekZrUklXOCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.0u1djVNA6JMP7U5-9ufYJcN-7x-Yx4uMIZmTa7PyJcw
2026-04-01 23:52:26 [XNIO-1 task-9] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI2REx6T3RGZDdNYThRWXpFV3BiQkdVaExZRG9VOGFiTyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.6GypaMNjkpPMC-CSquOgRcbbuD2DKgqBV08e4DvDbCc
2026-04-01 23:52:26 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJmb3pHVk1WallWZnlEbXBxR25tRDBuNlQzekZrUklXOCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.0u1djVNA6JMP7U5-9ufYJcN-7x-Yx4uMIZmTa7PyJcw
2026-04-01 23:52:26 [XNIO-1 task-9] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJmb3pHVk1WallWZnlEbXBxR25tRDBuNlQzekZrUklXOCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.0u1djVNA6JMP7U5-9ufYJcN-7x-Yx4uMIZmTa7PyJcw
2026-04-01 23:52:26 [schedule-pool-1] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:52:26 [schedule-pool-3] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:52:26 [schedule-pool-9] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:52:26 [XNIO-1 task-7] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-6] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-7] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:26 [XNIO-1 task-7] INFO  o.r.w.c.c.TokenPoolCompatController - Token Pool 同步请求(兼容路径)
2026-04-01 23:52:33 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:34 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiIzOXhEdkdKZzVoVW1UdGZGWlFRNUp5OHQ4YlZnUTNWMSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.54eXlPwzYxKuoMHrd8pZkjL6S6tqd56S4e1E-LKzCS4
2026-04-01 23:52:34 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJEQUdjRVNYcWpqUWtiS0l2VTBKMDQxWkpZdzl2MHZiSyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.DHJZUHAHBRGB5lks86DBmOhkBVbLENk96nuNECnFzJo
2026-04-01 23:52:34 [schedule-pool-6] INFO  o.r.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][登录成功]
2026-04-01 23:52:34 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:51 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:51 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiIwWEFodjBsUFoxeU1QS1d2VzQzTncySUZiRVg4YmVJayIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.48f9lfvR8JrtkzAd22Ee8qt3oXOe3pIVUho8RjKfmPw
2026-04-01 23:52:51 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJZQTBVZUx0VEtCekJCaDkyclp5V0wxMlRKalhORzdlMyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.09Oe52Y9tJAjNfV0-L5km0d7js7bAYpCcHJ5fP63NaU
2026-04-01 23:52:51 [schedule-pool-10] INFO  o.r.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][登录成功]
2026-04-01 23:52:51 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:52:51 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-2] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-6] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-7] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-9] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-5] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI0bzIxS1R3Z2xMREpDVWlzYXAwZzNwTFlNY2tQWnRNZSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.Hqy2s-j2fSQgUelfsQB95t7EqgbVuPaS2hXBJrtuVxk
2026-04-01 23:53:33 [XNIO-1 task-6] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJSb2lUMXNudXpEVGg2N0Y1NW12aE84eGJBbEVDaTYxaCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.aVz0WaxZxsSgbuL2EWdeSpwucxkIMLxkjoeYMwHXWQY
2026-04-01 23:53:33 [XNIO-1 task-7] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJXZjVDZ0J6bFZZRUJyQkdiOU9mczc4b1pkcmluYWV5YSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.jLs90QVvdM8dttECDglehfKZSdCG6R7Z7LjX5k6yVYo
2026-04-01 23:53:33 [XNIO-1 task-2] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJoNWxQcDUyTEFhajd2bGJjT0E1Q2p1Y3djMmVjYXFIRyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.8Cfi-Dh53PSG6QS-CcfkwIzfJRyAqHlcSpWIbXEwXXo
2026-04-01 23:53:33 [XNIO-1 task-6] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJoNWxQcDUyTEFhajd2bGJjT0E1Q2p1Y3djMmVjYXFIRyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.8Cfi-Dh53PSG6QS-CcfkwIzfJRyAqHlcSpWIbXEwXXo
2026-04-01 23:53:33 [XNIO-1 task-7] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJoNWxQcDUyTEFhajd2bGJjT0E1Q2p1Y3djMmVjYXFIRyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.8Cfi-Dh53PSG6QS-CcfkwIzfJRyAqHlcSpWIbXEwXXo
2026-04-01 23:53:33 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI4YlVrSW96NXRPN3dkSEdIMzlscUQ5VmlnZnVrTGx2biIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.OP0aeJgk8BZIh0iThu1MA5aA1hIXY_ZSAZ_jYxYycv4
2026-04-01 23:53:33 [schedule-pool-11] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:53:33 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJWV2xYZVZMbXZ0ZnBLUnUyUHZ4T0QwN1dzTmpIazRldyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.GmRPSOuZ_js0YJghOpUdsQsc2nG4fFT7_Ar26AvXMnU
2026-04-01 23:53:33 [XNIO-1 task-9] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJQRzRYcUc2ZmhMdjVOeGxxdlhhNzFRYmRvakc5enhkaCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.FABbADkSf8XpzahVmvMDokI4n3PyHpgv6v5QAVTh32g
2026-04-01 23:53:33 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJDR2xQUWVjWEU1elF5cG1TVTZjNzQ3UkJEVEtOVDB1TCIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.SZggmbhxt6sIKf9YOZaONQWD5TWHqZiyAjKGWhx8wwA
2026-04-01 23:53:33 [schedule-pool-2] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:53:33 [XNIO-1 task-7] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjOURscHBINlFwbmhxNVdzNHpVeWM5Uk8wdWJUaFp6RSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.cKEuLlEr5DmgFi1O6eZ2V0CD3D09NqYBeDo1zn7J7V4
2026-04-01 23:53:33 [XNIO-1 task-4] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjOURscHBINlFwbmhxNVdzNHpVeWM5Uk8wdWJUaFp6RSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.cKEuLlEr5DmgFi1O6eZ2V0CD3D09NqYBeDo1zn7J7V4
2026-04-01 23:53:33 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjOURscHBINlFwbmhxNVdzNHpVeWM5Uk8wdWJUaFp6RSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.cKEuLlEr5DmgFi1O6eZ2V0CD3D09NqYBeDo1zn7J7V4
2026-04-01 23:53:33 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjOURscHBINlFwbmhxNVdzNHpVeWM5Uk8wdWJUaFp6RSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.cKEuLlEr5DmgFi1O6eZ2V0CD3D09NqYBeDo1zn7J7V4
2026-04-01 23:53:33 [XNIO-1 task-9] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJjOURscHBINlFwbmhxNVdzNHpVeWM5Uk8wdWJUaFp6RSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.cKEuLlEr5DmgFi1O6eZ2V0CD3D09NqYBeDo1zn7J7V4
2026-04-01 23:53:33 [schedule-pool-5] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:53:33 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI5U1Bid3pGNlhHcEtkd1ZBVW56cklBQkJvY0dTOXJIdiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.uPlXOtixudrqbZYsN7xBKXsjQ89H68I3QNcbak-Qf5w
2026-04-01 23:53:33 [schedule-pool-12] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:53:33 [XNIO-1 task-3] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI5U1Bid3pGNlhHcEtkd1ZBVW56cklBQkJvY0dTOXJIdiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.uPlXOtixudrqbZYsN7xBKXsjQ89H68I3QNcbak-Qf5w
2026-04-01 23:53:33 [XNIO-1 task-9] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI5U1Bid3pGNlhHcEtkd1ZBVW56cklBQkJvY0dTOXJIdiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.uPlXOtixudrqbZYsN7xBKXsjQ89H68I3QNcbak-Qf5w
2026-04-01 23:53:33 [schedule-pool-8] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:53:33 [schedule-pool-13] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:53:33 [schedule-pool-24] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:53:33 [XNIO-1 task-5] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJQaWJUR0NPNTI4VUI3VlFnR1VYb2x0VG1ObGpsWDYyNSIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.7OoQqAaeUxOE3DXMhPMKnJZXIoFq440a-edgph97E7g
2026-04-01 23:53:33 [XNIO-1 task-5] INFO  o.r.c.s.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJTaVptbHFMT0haaEl6NldQTk9RYW1GWUEwU21ScmJNaiIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.EDP__UhyLXXXNIGV00Jpt8SXnTNHB7LbiPPQGPEk_uw
2026-04-01 23:53:33 [schedule-pool-14] INFO  o.r.s.s.i.SysLogininforServiceImpl - [127.0.0.1]内网IP[admin][Success][登录成功]
2026-04-01 23:53:33 [XNIO-1 task-5] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-3] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-9] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-4] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-8] INFO  o.r.w.c.c.TokenPoolCompatController - Token Pool 同步请求(兼容路径)
2026-04-01 23:53:33 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:33 [XNIO-1 task-9] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:40 [XNIO-1 task-8] INFO  o.r.c.w.i.PlusWebInvokeTimeInterceptor - 域名信息：localhost
2026-04-01 23:53:40 [XNIO-1 task-8] INFO  o.r.c.s.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiI0M1NlODFIZ0pLZ2R1WGNYTXFPR2ZaTTdXbWg0VjBMZyIsInRlbmFudElkIjoiMDAwMDAiLCJ1c2VySWQiOjF9.oFZhRdDHhBa4qfqJ3iXicSHAqemQdAammHc-gZvMVdc
